x,y,timestamp,ssid,bssid,capabilities,frequency,level
0.6567205,0.30821136,1745831502091,keduroam,94:d4:69:fa:83:4d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.6567205,0.30821136,1745831502091,WUNIST_AAA,94:d4:69:fa:83:4f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.6567205,0.30821136,1745831502091,eduroam,94:d4:69:fa:83:4a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,94:d4:69:fa:83:4c,[ESS],5180,-80
0.6567205,0.30821136,1745831502091,WUNIST_AAA,94:d4:69:fa:7e:c0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-80
0.6567205,0.30821136,1745831502091,keduroam,94:d4:69:fa:7e:c2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-80
0.6567205,0.30821136,1745831502091,e104-2.4G,00:1c:85:0f:10:6c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-80
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-81
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,58:ac:78:8e:cc:f3,[ESS],2462,-82
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:00:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:00:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.6567205,0.30821136,1745831502091,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-82
0.6567205,0.30821136,1745831502091,acnl,68:7f:f0:00:f3:a7,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-82
0.6567205,0.30821136,1745831502091,WUNIST_AAA,58:ac:78:8e:cc:f0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.6567205,0.30821136,1745831502091,,92:7f:f0:00:f3:a1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2452,-83
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:00:23,[ESS],2462,-83
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-83
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:00:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.6567205,0.30821136,1745831502091,[LG_AirPurifyingFan]5562,46:27:45:68:55:62,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-84
0.6567205,0.30821136,1745831502091,t204-2.4G,00:1c:85:0f:06:44,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-86
0.6567205,0.30821136,1745831502091,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.6567205,0.30821136,1745831502091,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:08:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:08:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:08:2c,[ESS],5280,-86
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:04:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-86
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:08:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:04:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-86
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:04:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-87
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:04:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-87
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:04:6c,[ESS],5320,-87
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-87
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:04:63,[ESS],2412,-87
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:80:ff:6c,[ESS],5540,-88
0.6567205,0.30821136,1745831502091,JKwon,5a:86:94:cb:cf:40,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-88
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:03:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:03:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:03:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-88
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:80:ff:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:80:ff:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:80:ff:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,38:20:56:80:ff:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:00:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-89
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:00:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-89
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:00:2c,[ESS],5745,-89
0.6567205,0.30821136,1745831502091,iptime,70:5d:cc:10:29:5c,[ESS][WPS],2432,-89
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:03:8c,[ESS],5560,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,38:20:56:81:03:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:03:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:04:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-89
0.6567205,0.30821136,1745831502091,WUNIST_AAA,38:20:56:81:03:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-89
0.6567205,0.30821136,1745831502091,keduroam,38:20:56:81:03:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-89
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,38:20:56:81:03:83,[ESS],2437,-89
0.6567205,0.30821136,1745831502091,eduroam,38:20:56:81:00:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-90
0.6567205,0.30821136,1745831502091,eduroam,80:e8:6f:d8:bd:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
0.6567205,0.30821136,1745831502091,keduroam,80:e8:6f:d8:bd:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
0.6567205,0.30821136,1745831502091,WUNIST_AAA_5G,80:e8:6f:d8:bd:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
0.6567205,0.30821136,1745831502091,WUNIST_GUEST,80:e8:6f:d8:bd:ac,[ESS],5320,-91
0.6567205,0.30821136,1745831502091,WUNIST_AAA,80:e8:6f:d8:bd:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
0.6567205,0.30821136,1745831502091,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-92
0.6567205,0.30821136,1745831502091,,66:29:d5:1c:e1:50,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],5220,-92
0.6567205,0.30821136,1745831502091,,72:5d:cc:ce:bd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-93
0.6567205,0.30821136,1745831502091,HCIL,58:86:94:15:d9:64,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2457,-94
0.6567205,0.30821136,1745831502091,,8a:7f:f0:00:f3:a0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5240,-94
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-51
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-51
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-51
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5500,-51
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-51
0.69669485,0.30091548,1745831518816,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-58
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-63
0.69669485,0.30091548,1745831518816,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-64
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-64
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5785,-64
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-64
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-64
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-64
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-65
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-65
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-67
0.69669485,0.30091548,1745831518816,t101-5G,00:1c:85:0f:06:51,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5745,-68
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:7e:e0:a0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-69
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:7e:e0:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-69
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:16:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-70
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-70
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5180,-70
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-70
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-70
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-70
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:7e:e0:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-70
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:16:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-71
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:16:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-71
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:16:63,[ESS],2412,-71
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:7e:e0:a3,[ESS],2437,-71
0.69669485,0.30091548,1745831518816,[LG_StickVacuum]cafa,46:27:45:3f:ca:fa,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-72
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-75
0.69669485,0.30091548,1745831518816,eduroam,94:d4:69:fa:7e:ca,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-76
0.69669485,0.30091548,1745831518816,WUNIST_AAA,94:d4:69:fa:7e:cf,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-76
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,94:d4:69:fa:7e:cc,[ESS],5500,-76
0.69669485,0.30091548,1745831518816,keduroam,94:d4:69:fa:7e:cd,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-76
0.69669485,0.30091548,1745831518816,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-76
0.69669485,0.30091548,1745831518816,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-77
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,94:d4:69:fa:83:43,[ESS],2462,-77
0.69669485,0.30091548,1745831518816,eduroam,94:d4:69:fa:7e:c5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-77
0.69669485,0.30091548,1745831518816,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-78
0.69669485,0.30091548,1745831518816,WUNIST_AAA,94:d4:69:fa:83:40,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-78
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,94:d4:69:fa:7e:c3,[ESS],2412,-78
0.69669485,0.30091548,1745831518816,keduroam,94:d4:69:fa:83:4d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.69669485,0.30091548,1745831518816,WUNIST_AAA,94:d4:69:fa:83:4f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.69669485,0.30091548,1745831518816,eduroam,94:d4:69:fa:83:4a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,94:d4:69:fa:83:4c,[ESS],5180,-80
0.69669485,0.30091548,1745831518816,WUNIST_AAA,94:d4:69:fa:7e:c0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-80
0.69669485,0.30091548,1745831518816,keduroam,94:d4:69:fa:7e:c2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-80
0.69669485,0.30091548,1745831518816,e104-2.4G,00:1c:85:0f:10:6c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-80
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-81
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,58:ac:78:8e:cc:f3,[ESS],2462,-82
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:00:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:00:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.69669485,0.30091548,1745831518816,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-82
0.69669485,0.30091548,1745831518816,acnl,68:7f:f0:00:f3:a7,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-82
0.69669485,0.30091548,1745831518816,WUNIST_AAA,58:ac:78:8e:cc:f0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.69669485,0.30091548,1745831518816,,92:7f:f0:00:f3:a1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2452,-83
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:00:23,[ESS],2462,-83
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-83
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:00:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.69669485,0.30091548,1745831518816,[LG_AirPurifyingFan]5562,46:27:45:68:55:62,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-84
0.69669485,0.30091548,1745831518816,t204-2.4G,00:1c:85:0f:06:44,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-86
0.69669485,0.30091548,1745831518816,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.69669485,0.30091548,1745831518816,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:08:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:08:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:08:2c,[ESS],5280,-86
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:04:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-86
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:08:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-86
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:04:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-86
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:04:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-87
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:04:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-87
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:04:6c,[ESS],5320,-87
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-87
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:04:63,[ESS],2412,-87
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:80:ff:6c,[ESS],5540,-88
0.69669485,0.30091548,1745831518816,JKwon,5a:86:94:cb:cf:40,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-88
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:03:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:03:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:03:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-88
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:80:ff:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:80:ff:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:80:ff:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:80:ff:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:00:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-89
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:00:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-89
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:00:2c,[ESS],5745,-89
0.69669485,0.30091548,1745831518816,iptime,70:5d:cc:10:29:5c,[ESS][WPS],2432,-89
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:03:8c,[ESS],5560,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,38:20:56:81:03:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:03:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:04:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-89
0.69669485,0.30091548,1745831518816,WUNIST_AAA,38:20:56:81:03:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-89
0.69669485,0.30091548,1745831518816,keduroam,38:20:56:81:03:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-89
0.69669485,0.30091548,1745831518816,WUNIST_GUEST,38:20:56:81:03:83,[ESS],2437,-89
0.69669485,0.30091548,1745831518816,eduroam,38:20:56:81:00:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-90
0.69669485,0.30091548,1745831518816,eduroam,80:e8:6f:d8:bd:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
0.69669485,0.30091548,1745831518816,keduroam,80:e8:6f:d8:bd:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
0.69669485,0.30091548,1745831518816,WUNIST_AAA_5G,80:e8:6f:d8:bd:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-91
