x,y,timestamp,ssid,bssid,security,frequency,rssi
0.6170109,0.75852853,1745922222105,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.6170109,0.75852853,1745922222105,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-75
0.6170109,0.75852853,1745922222105,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-78
0.6170109,0.75852853,1745922222105,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.6170109,0.75852853,1745922222105,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.6170109,0.75852853,1745922222105,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.6170109,0.75852853,1745922222105,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.6170109,0.75852853,1745922222105,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-79
0.6170109,0.75852853,1745922222105,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.6170109,0.75852853,1745922222105,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.6170109,0.75852853,1745922222105,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.6170109,0.75852853,1745922222105,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.6170109,0.75852853,1745922222105,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-82
0.6170109,0.75852853,1745922222105,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-83
0.6170109,0.75852853,1745922222105,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.6170109,0.75852853,1745922222105,mse501-1,50:c7:bf:37:1b:23,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2462,-83
0.6170109,0.75852853,1745922222105,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-83
0.6170109,0.75852853,1745922222105,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.6170109,0.75852853,1745922222105,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.6170109,0.75852853,1745922222105,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.6170109,0.75852853,1745922222105,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.6170109,0.75852853,1745922222105,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-84
0.6170109,0.75852853,1745922222105,hoonlee,70:5d:cc:d4:0b:a2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-86
0.6170109,0.75852853,1745922222105,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.6170109,0.75852853,1745922222105,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.6170109,0.75852853,1745922222105,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.6170109,0.75852853,1745922222105,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-88
0.6170109,0.75852853,1745922222105,keduroam,00:6b:f1:21:a0:5d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.6170109,0.75852853,1745922222105,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.6170109,0.75852853,1745922222105,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5540,-88
0.6170109,0.75852853,1745922222105,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.6170109,0.75852853,1745922222105,WUNIST_AAA,00:6b:f1:21:a0:5f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.6170109,0.75852853,1745922222105,Public WiFi Free,06:09:a5:0c:7f:43,[ESS],2412,-88
0.6170109,0.75852853,1745922222105,DIRECT-83-HP ,86:2a:fd:7b:12:83,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-89
0.6170109,0.75852853,1745922222105,WUNIST_AAA_5G,00:6b:f1:21:a0:5e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,00:6b:f1:21:a0:5c,[ESS],5560,-89
0.6170109,0.75852853,1745922222105,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.6170109,0.75852853,1745922222105,eduroam,00:6b:f1:21:a0:5a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.6170109,0.75852853,1745922222105,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.6170109,0.75852853,1745922222105,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-89
0.6170109,0.75852853,1745922222105,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.6170109,0.75852853,1745922222105,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.60801005,0.56802535,1745922241498,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-43
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-43
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.60801005,0.56802535,1745922241498,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.60801005,0.56802535,1745922241498,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-56
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.60801005,0.56802535,1745922241498,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.60801005,0.56802535,1745922241498,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-74
0.60801005,0.56802535,1745922241498,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-75
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-78
0.60801005,0.56802535,1745922241498,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60801005,0.56802535,1745922241498,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.60801005,0.56802535,1745922241498,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.60801005,0.56802535,1745922241498,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-79
0.60801005,0.56802535,1745922241498,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.60801005,0.56802535,1745922241498,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.60801005,0.56802535,1745922241498,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.60801005,0.56802535,1745922241498,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.60801005,0.56802535,1745922241498,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-82
0.60801005,0.56802535,1745922241498,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-83
0.60801005,0.56802535,1745922241498,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.60801005,0.56802535,1745922241498,mse501-1,50:c7:bf:37:1b:23,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2462,-83
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-83
0.60801005,0.56802535,1745922241498,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.60801005,0.56802535,1745922241498,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.60801005,0.56802535,1745922241498,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.60801005,0.56802535,1745922241498,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-84
0.60801005,0.56802535,1745922241498,hoonlee,70:5d:cc:d4:0b:a2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-86
0.60801005,0.56802535,1745922241498,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.60801005,0.56802535,1745922241498,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.60801005,0.56802535,1745922241498,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.60801005,0.56802535,1745922241498,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-88
0.60801005,0.56802535,1745922241498,keduroam,00:6b:f1:21:a0:5d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.60801005,0.56802535,1745922241498,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5540,-88
0.60801005,0.56802535,1745922241498,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.60801005,0.56802535,1745922241498,WUNIST_AAA,00:6b:f1:21:a0:5f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.60801005,0.56802535,1745922241498,Public WiFi Free,06:09:a5:0c:7f:43,[ESS],2412,-88
0.60801005,0.56802535,1745922241498,DIRECT-83-HP ,86:2a:fd:7b:12:83,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-89
0.60801005,0.56802535,1745922241498,WUNIST_AAA_5G,00:6b:f1:21:a0:5e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,00:6b:f1:21:a0:5c,[ESS],5560,-89
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.60801005,0.56802535,1745922241498,eduroam,00:6b:f1:21:a0:5a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.60801005,0.56802535,1745922241498,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.60801005,0.56802535,1745922241498,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-89
0.60801005,0.56802535,1745922241498,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.60801005,0.56802535,1745922241498,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.56777096,0.52830344,1745922250974,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-43
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-43
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.56777096,0.52830344,1745922250974,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.56777096,0.52830344,1745922250974,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-56
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.56777096,0.52830344,1745922250974,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.56777096,0.52830344,1745922250974,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-74
0.56777096,0.52830344,1745922250974,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-75
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-78
0.56777096,0.52830344,1745922250974,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.56777096,0.52830344,1745922250974,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-78
0.56777096,0.52830344,1745922250974,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.56777096,0.52830344,1745922250974,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-79
0.56777096,0.52830344,1745922250974,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.56777096,0.52830344,1745922250974,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.56777096,0.52830344,1745922250974,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.56777096,0.52830344,1745922250974,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.56777096,0.52830344,1745922250974,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-82
0.56777096,0.52830344,1745922250974,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-83
0.56777096,0.52830344,1745922250974,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.56777096,0.52830344,1745922250974,mse501-1,50:c7:bf:37:1b:23,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2462,-83
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-83
0.56777096,0.52830344,1745922250974,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.56777096,0.52830344,1745922250974,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.56777096,0.52830344,1745922250974,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.56777096,0.52830344,1745922250974,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-84
0.56777096,0.52830344,1745922250974,hoonlee,70:5d:cc:d4:0b:a2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-86
0.56777096,0.52830344,1745922250974,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.56777096,0.52830344,1745922250974,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.56777096,0.52830344,1745922250974,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.56777096,0.52830344,1745922250974,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-88
0.56777096,0.52830344,1745922250974,keduroam,00:6b:f1:21:a0:5d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.56777096,0.52830344,1745922250974,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5540,-88
0.56777096,0.52830344,1745922250974,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-88
0.56777096,0.52830344,1745922250974,WUNIST_AAA,00:6b:f1:21:a0:5f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.56777096,0.52830344,1745922250974,Public WiFi Free,06:09:a5:0c:7f:43,[ESS],2412,-88
0.56777096,0.52830344,1745922250974,DIRECT-83-HP ,86:2a:fd:7b:12:83,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-89
0.56777096,0.52830344,1745922250974,WUNIST_AAA_5G,00:6b:f1:21:a0:5e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,00:6b:f1:21:a0:5c,[ESS],5560,-89
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-89
0.56777096,0.52830344,1745922250974,eduroam,00:6b:f1:21:a0:5a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-89
0.56777096,0.52830344,1745922250974,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.56777096,0.52830344,1745922250974,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-89
0.56777096,0.52830344,1745922250974,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.56777096,0.52830344,1745922250974,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-89
0.6154225,0.4808802,1745922261154,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-43
0.6154225,0.4808802,1745922261154,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-43
0.6154225,0.4808802,1745922261154,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.6154225,0.4808802,1745922261154,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.6154225,0.4808802,1745922261154,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-44
0.6154225,0.4808802,1745922261154,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.6154225,0.4808802,1745922261154,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-56
0.6154225,0.4808802,1745922261154,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-56
